ProductFamily,Product,Demand_2022_1,Demand_2022_2,Demand_2022_3,Demand_2022_4,Demand_2022_5,Demand_2022_6,Demand_2022_7,Demand_2022_8,Demand_2022_9,Demand_2022_10,Demand_2022_11,Demand_2022_12,Demand_2023_1,Demand_2023_2,Demand_2023_3,Demand_2023_4,Demand_2023_5,Demand_2023_6,Demand_2023_7,Demand_2023_8,Demand_2023_9,Demand_2023_10,Demand_2023_11,Demand_2023_12,
HV,HV02747,48,78,14,83,23,33,18,88,2,53,21,75,13,49,73,61,20,90,15,93,6,25,80,18,
HV,HV02748,74,98,72,66,79,95,57,94,12,62,16,14,80,90,94,73,20,22,27,32,8,22,74,28,
HV,HV02749,84,73,80,59,8,95,36,0,97,81,55,87,90,21,69,10,27,29,43,85,82,84,54,64,
HV,HV02750,46,12,36,68,75,85,13,59,85,66,82,53,9,55,12,16,76,41,51,36,12,2,12,56,
HV,HV02751,17,33,97,34,93,63,47,47,9,1,86,48,73,30,14,21,73,80,87,95,96,17,10,50,
HV,HV02752,41,18,0,8,37,26,92,0,32,100,33,27,11,5,25,53,60,32,50,27,83,9,98,89,
HV,HV02753,67,9,9,1,40,43,20,72,20,27,13,19,88,74,20,71,37,1,8,21,52,22,6,66,
HV,HV02754,31,66,69,54,5,89,37,75,0,75,20,24,23,4,88,64,79,70,30,59,52,21,65,78,
HV,HV02755,37,61,97,10,1,26,95,58,0,18,45,64,76,85,23,24,55,73,29,74,66,38,44,92,
HV,HV02756,69,7,84,61,60,57,55,86,35,7,72,9,69,45,19,94,63,65,44,24,66,91,44,49,
HV,HV02757,67,52,78,58,75,42,72,64,36,64,54,75,60,25,93,14,85,10,49,53,33,1,38,13,
HV,HV02758,73,30,22,9,99,69,4,23,6,26,67,63,57,28,37,49,98,96,8,16,12,86,96,33,
HV,HV02759,70,76,78,18,59,67,58,91,50,97,14,40,97,90,74,9,81,22,85,56,6,32,14,70,
HV,HV02760,14,55,70,56,38,88,38,32,94,12,46,32,66,86,66,9,66,29,69,33,8,15,97,74,
HV,HV02761,79,28,54,44,90,27,83,97,97,95,69,60,95,8,93,65,20,64,54,77,39,0,13,39,
HV,HV02762,28,5,72,23,35,68,40,72,33,5,38,59,22,72,37,83,58,13,67,57,46,39,7,46,
HV,HV02763,98,62,19,99,87,14,41,5,59,29,28,56,82,55,62,57,84,44,91,85,95,27,3,27,
HV,HV02764,77,86,37,100,88,9,66,26,19,18,56,16,2,36,28,8,45,7,84,9,80,80,44,2,
HV,HV02765,20,49,6,46,30,2,11,11,45,79,8,9,41,26,57,25,8,0,12,24,98,70,100,91,
HV,HV02766,20,40,91,87,12,84,49,68,6,36,92,4,39,45,83,16,75,55,56,29,87,45,36,46,
HV,HV02767,49,2,62,69,82,87,9,29,28,49,62,19,34,90,2,63,94,86,55,19,11,88,60,62,
HV,HV02768,96,51,56,58,6,24,77,86,68,70,84,44,96,30,59,100,12,20,18,31,83,54,55,37,
HV,HV02769,32,83,83,70,21,89,31,64,70,66,93,80,83,77,82,83,14,24,6,34,24,23,13,85,
HV,HV02770,7,64,26,9,88,93,7,14,6,60,32,97,95,13,49,9,45,51,64,92,51,40,53,21,
HV,HV02771,72,21,49,95,91,35,35,43,81,13,22,82,80,50,53,22,37,65,16,62,49,56,98,26,
HV,HV02772,41,32,15,66,100,7,16,10,57,93,56,10,7,83,92,21,10,14,3,45,22,98,38,42,
HV,HV02773,33,24,86,86,20,93,98,33,57,31,93,91,63,46,99,8,39,26,21,21,30,8,97,26,
HV,HV02774,83,76,42,40,53,97,18,63,52,27,10,2,89,28,18,25,47,92,4,98,12,35,47,75,
HV,HV02775,9,94,5,57,22,81,10,72,62,17,88,87,74,81,85,21,93,86,11,32,75,48,10,48,
HV,HV02776,35,64,65,94,6,7,98,61,74,51,24,98,83,88,92,51,35,98,73,88,21,44,46,71,
HV,HV02777,8,59,63,94,84,5,78,3,96,93,96,83,78,20,71,7,75,93,36,88,41,70,59,38,
HV,HV02778,0,38,87,20,54,79,23,87,84,19,74,28,7,56,85,13,78,34,10,53,62,41,80,60,
HV,HV02779,5,63,36,52,15,30,89,90,24,65,59,91,24,33,53,36,41,55,21,5,50,16,43,98,
HV,HV02780,66,31,53,19,22,7,98,62,43,77,41,73,39,30,43,72,48,84,84,25,93,87,15,9,
HV,HV02781,85,40,12,14,83,15,15,54,89,46,90,7,50,44,9,68,47,52,97,42,26,42,51,69,
HV,HV02782,28,41,73,84,26,18,96,76,75,85,21,83,48,55,40,23,79,15,56,36,81,92,21,50,
HV,HV02783,81,39,71,61,41,24,4,16,47,75,43,37,67,40,38,98,69,25,93,47,45,1,41,15,
HV,HV02784,85,83,40,82,67,33,59,20,24,70,35,99,55,45,74,19,57,96,100,91,83,90,29,40,
HV,HV02785,34,6,20,30,35,18,20,50,72,89,82,76,26,92,14,83,48,51,91,93,35,39,22,71,
HV,HV02786,57,80,87,100,51,41,18,80,10,69,85,94,55,60,18,88,15,57,82,27,63,85,22,50,
HV,HV02787,32,24,29,69,92,70,14,6,66,96,13,21,76,78,75,59,98,24,86,11,2,5,99,100,
HV,HV02788,93,11,73,6,66,48,46,86,45,3,39,9,86,94,12,4,38,80,64,20,58,90,73,64,
HV,HV02789,31,70,79,50,58,73,97,3,81,29,93,92,87,31,5,82,34,36,29,91,24,6,35,22,
HV,HV02790,33,74,47,72,62,90,33,98,32,97,81,34,47,25,7,47,34,100,79,63,69,89,75,34,
HV,HV02791,16,74,34,16,50,43,57,92,99,31,37,43,74,52,35,22,70,96,67,42,99,94,68,66,
HV,HV02792,8,53,0,94,25,87,28,67,5,89,23,73,93,45,13,2,52,28,13,86,87,59,55,84,
HV,HV02793,99,80,74,56,80,34,56,20,60,28,46,74,24,87,93,81,92,17,39,75,66,60,95,22,
HV,HV02794,32,73,17,0,36,31,1,35,80,13,39,5,14,4,42,36,99,72,100,75,98,16,4,68,
HV,HV02795,88,94,84,92,78,73,91,55,83,64,33,28,96,79,96,19,33,70,2,81,35,80,15,84,
HV,HV02796,82,43,26,50,26,47,52,13,37,4,80,100,12,17,49,47,93,30,97,60,36,69,63,73,
HV,HV02797,49,44,69,50,96,21,71,19,27,80,21,5,85,70,88,70,93,5,14,66,60,22,94,0,
HV,HV02798,66,39,15,12,16,4,13,58,89,81,71,35,64,9,49,39,14,27,13,68,15,29,72,53,
HV,HV02799,90,22,52,83,74,22,13,16,36,51,47,7,13,66,37,44,22,28,43,3,43,54,40,29,
HV,HV02800,11,26,5,62,89,51,59,28,67,9,97,24,62,18,49,91,1,37,46,2,83,95,48,2,
HV,HV02801,72,40,49,70,77,51,9,89,80,80,21,81,59,38,40,11,71,81,56,61,67,81,89,35,
HV,HV02802,87,79,89,2,33,43,60,37,39,40,96,29,39,25,78,60,70,42,86,96,46,12,85,23,
HV,HV02803,9,91,92,37,13,68,26,18,3,34,75,67,12,65,73,100,18,80,0,73,59,59,61,24,
HV,HV02804,93,21,15,24,27,61,38,42,31,13,68,37,69,73,86,40,38,6,30,96,86,36,35,36,
HV,HV02805,6,45,85,91,58,56,2,49,7,76,90,5,72,88,42,44,47,4,25,40,59,11,13,1,
HV,HV02806,100,29,83,98,75,99,51,23,44,63,30,68,83,4,39,78,7,12,51,36,28,60,85,27,
HV,HV02807,55,35,93,4,73,58,7,26,59,91,88,10,63,67,24,66,14,69,68,5,19,2,98,64,
HV,HV02808,12,4,71,1,16,92,6,32,19,16,40,11,16,10,80,51,8,61,14,45,58,42,8,10,
HV,HV02809,11,69,99,17,48,49,66,73,64,31,2,77,23,65,57,61,42,91,92,25,96,31,40,31,
HV,HV02810,88,41,89,63,92,56,84,53,90,16,83,2,94,10,68,40,35,81,49,12,59,8,90,34,
HV,HV02811,60,31,56,32,44,11,74,44,77,89,65,71,3,80,42,94,40,47,94,57,6,71,65,91,
HV,HV02812,21,92,72,82,99,88,16,57,93,92,3,47,99,25,16,82,32,79,60,45,74,14,61,28,
HV,HV02813,73,44,15,54,54,12,85,44,46,3,38,60,52,10,30,69,39,22,100,78,23,86,26,100,
HV,HV02814,6,84,54,97,15,0,93,4,91,25,62,24,47,12,29,91,28,78,93,79,48,23,58,64,
HV,HV02815,82,66,17,96,5,18,78,69,48,32,18,12,5,66,35,74,32,50,3,71,46,99,18,94,
HV,HV02816,42,32,72,90,57,67,24,40,59,5,20,63,97,14,71,33,17,25,9,36,72,29,63,96,
HV,HV02817,43,83,6,96,10,26,95,94,36,48,25,2,42,58,66,80,73,6,3,54,85,59,70,56,
HV,HV02818,32,25,83,67,46,67,19,39,11,75,65,52,57,55,4,84,99,81,43,52,88,83,66,97,
HV,HV02819,47,12,84,68,76,94,49,3,18,44,77,44,77,9,18,95,14,60,42,43,62,26,72,72,
HV,HV02820,11,64,43,44,88,57,93,25,4,48,96,89,74,4,62,93,44,51,78,70,12,12,89,13,
HV,HV02821,23,90,12,60,11,22,59,17,18,11,33,29,69,23,84,5,29,12,20,0,28,44,38,79,
HV,HV02822,44,0,68,42,67,43,70,64,80,59,22,8,53,28,48,63,45,89,82,12,89,53,82,11,
HV,HV02823,79,48,100,4,13,58,42,78,45,83,42,19,53,68,25,25,12,9,17,21,29,48,97,86,
HV,HV02824,48,1,79,32,7,15,44,71,65,11,18,26,75,78,43,24,94,51,41,76,56,95,82,3,
HV,HV02825,58,70,22,87,95,32,18,51,44,83,62,43,66,89,59,38,7,84,62,11,1,70,1,6,
HV,HV02826,41,37,80,9,54,49,1,32,99,60,30,4,25,83,47,64,85,82,88,80,80,74,99,87,
HV,HV02827,2,52,18,55,89,57,53,86,74,61,37,14,59,88,99,99,99,15,4,44,68,73,85,17,
HV,HV02828,43,52,92,77,83,26,35,64,75,44,74,53,66,68,16,61,33,73,95,13,84,41,46,47,
HV,HV02829,4,80,20,6,100,91,26,81,64,77,54,88,51,97,58,56,63,16,100,51,10,65,77,35,
HV,HV02830,31,33,60,50,35,93,54,83,43,18,8,83,38,91,64,68,7,22,100,28,25,23,39,74,
HV,HV02831,21,22,75,48,47,19,82,57,85,5,17,95,95,48,31,11,96,80,32,29,59,59,77,83,
HV,HV02832,4,99,34,73,11,50,88,29,63,2,29,49,98,66,29,6,92,84,9,35,95,34,0,77,
HV,HV02833,7,1,87,40,3,98,5,18,97,77,25,7,83,75,54,44,80,73,98,27,0,11,65,69,
HV,HV02834,10,8,30,38,97,43,30,43,75,97,54,76,18,37,89,24,98,51,23,47,51,88,86,74,
HV,HV02835,62,6,31,8,75,19,79,63,37,37,0,34,77,68,18,88,43,64,82,41,31,48,42,9,
HV,HV02836,43,83,0,89,83,77,77,76,23,95,74,75,1,25,52,5,65,26,14,69,66,11,6,31,
HV,HV02837,58,44,14,21,79,83,84,26,77,49,43,38,32,69,40,100,72,43,31,69,50,86,65,82,
HV,HV02838,66,24,29,0,34,76,75,45,70,30,23,69,68,73,38,12,18,71,78,4,18,84,37,96,
HV,HV02839,53,4,93,94,99,40,63,93,37,95,45,46,7,56,21,38,77,1,22,33,79,36,57,2,
HV,HV02840,60,33,10,13,87,98,98,9,59,89,70,6,66,4,81,69,66,57,28,76,65,15,73,96,
HV,HV02841,18,69,16,11,91,100,26,94,11,90,13,78,24,1,88,29,66,76,92,35,72,12,33,100,
HV,HV02842,86,61,54,23,71,90,83,52,8,43,54,90,58,61,14,36,48,9,42,100,51,96,38,2,
HV,HV02843,55,88,48,79,73,65,82,9,56,31,14,85,70,54,88,5,56,23,6,89,97,56,71,8,
HV,HV02844,17,66,31,77,75,16,87,98,44,88,77,90,62,8,19,27,89,0,16,31,22,41,9,12,
HV,HV02845,59,99,15,71,5,17,98,57,75,22,5,21,71,25,51,6,65,43,9,67,12,17,33,33,
HV,HV02846,71,84,13,86,44,81,46,8,25,14,88,10,4,61,97,86,15,20,2,20,52,26,23,55,
HV,HV02847,59,23,90,85,66,22,62,10,42,51,5,5,4,75,95,95,24,90,84,92,41,36,94,48,
HV,HV02848,10,62,20,61,43,70,80,10,28,64,54,57,26,30,59,60,30,73,6,52,61,48,47,54,
HV,HV02849,69,31,84,86,49,100,63,54,31,83,73,33,5,0,10,48,1,19,13,75,90,65,81,10,
HV,HV02850,19,21,1,49,12,12,78,5,72,25,59,84,95,40,65,2,6,86,27,30,98,76,100,68,
HV,HV02851,85,23,19,94,77,14,13,83,38,44,71,91,5,56,82,45,22,39,72,62,94,38,38,2,
HV,HV02852,46,0,73,12,24,62,0,9,21,65,50,66,1,40,68,31,6,9,16,61,3,40,95,1,
HV,HV02853,37,96,37,78,34,1,67,8,57,81,1,78,57,47,54,55,95,57,51,35,67,0,79,26,
HV,HV02854,34,40,43,28,42,63,33,84,52,76,67,47,43,26,72,54,37,84,56,83,39,62,57,50,
HV,HV02855,36,51,37,30,0,77,65,97,49,66,66,60,31,40,100,48,16,57,9,52,86,40,3,55,
HV,HV02856,32,33,3,77,73,95,97,44,65,68,15,84,49,39,55,44,51,27,97,2,86,43,49,13,
HV,HV02857,66,85,94,72,92,89,25,0,78,45,49,7,89,62,37,23,91,73,18,53,20,100,98,98,
HV,HV02858,68,42,5,49,17,1,70,97,33,22,85,14,92,64,72,55,80,48,53,45,96,61,84,80,
HV,HV02859,35,17,12,4,34,27,8,90,12,42,70,55,91,33,27,55,23,93,0,25,84,49,77,74,
HV,HV02860,49,73,8,100,97,47,3,72,58,70,8,50,6,62,10,36,67,97,38,51,54,41,85,97,
HV,HV02861,50,89,68,59,55,12,100,3,2,46,24,44,66,38,48,34,51,12,6,73,52,13,37,93,
HV,HV02862,48,10,74,13,35,4,19,48,69,92,96,68,11,81,92,97,43,86,78,50,44,41,88,6,
HV,HV02863,74,8,48,88,98,57,48,67,21,55,37,86,32,29,64,8,64,51,31,80,97,83,32,5,
HV,HV02864,25,92,5,38,1,87,82,98,23,47,74,13,4,8,90,13,91,5,16,14,18,79,87,46,
HV,HV02865,74,19,34,1,39,44,90,69,0,1,8,49,25,33,82,90,13,20,33,97,70,57,27,62,
HV,HV02866,57,51,85,32,73,25,38,90,12,59,69,52,86,89,35,40,83,46,18,59,76,42,7,27,
HV,HV02867,86,68,38,59,23,94,17,23,90,3,14,54,89,34,63,75,34,32,42,98,85,88,87,8,
HV,HV02868,10,78,38,96,68,10,61,95,3,72,33,74,67,82,82,12,63,74,19,28,79,64,16,30,
HV,HV02869,71,59,11,37,67,39,54,92,74,23,77,65,46,1,52,90,6,96,52,9,35,75,91,11,
HV,HV02870,44,5,75,13,34,29,93,27,6,93,13,49,87,88,2,8,61,88,15,81,24,40,71,28,
HV,HV02871,86,92,72,59,4,31,11,71,37,95,78,43,28,52,61,68,49,51,75,1,37,6,84,33,
HV,HV02872,38,63,100,22,73,96,69,92,48,57,32,4,46,54,84,69,12,41,17,69,9,20,41,75,
HV,HV02873,41,82,100,17,2,12,4,8,59,96,64,37,82,41,60,49,60,7,37,70,97,96,61,8,
HV,HV02874,96,69,24,0,36,64,49,49,88,16,36,29,58,84,43,46,11,11,55,15,10,82,98,57,
HV,HV02875,26,50,81,10,81,57,49,49,72,94,13,26,57,4,29,14,74,44,58,9,52,74,79,51,
HV,HV02876,47,18,17,87,24,62,59,85,67,65,45,25,97,72,16,5,38,62,68,68,38,8,9,91,
HV,HV02877,61,65,55,90,50,57,34,55,58,16,56,40,3,4,62,26,76,16,13,35,48,40,21,83,
HV,HV02878,18,66,4,100,91,30,15,47,39,54,53,4,92,58,69,92,46,24,48,29,87,48,58,85,
HV,HV02879,2,40,61,42,89,87,72,60,28,86,86,5,44,14,26,21,78,79,32,17,52,21,8,77,
HV,HV02880,5,43,34,84,78,56,66,16,71,60,99,55,10,10,3,92,99,88,20,52,20,15,53,29,
HV,HV02881,6,20,49,27,39,35,38,99,6,81,56,54,2,67,55,44,2,85,87,84,64,72,53,94,
HV,HV02882,40,80,22,98,79,5,99,96,53,49,28,79,69,45,74,16,78,86,93,56,2,84,31,15,
HV,HV02883,94,60,90,7,4,9,30,48,11,83,15,18,70,30,50,80,88,13,31,25,88,1,7,40,
HV,HV02884,50,54,52,41,64,6,75,58,12,40,21,9,43,43,28,60,30,49,72,29,56,17,66,99,
HV,HV02885,94,8,53,15,25,22,91,33,30,86,29,98,80,65,41,86,79,21,95,78,59,68,34,72,
HV,HV02886,26,66,82,86,72,3,68,45,25,92,96,54,22,89,65,20,89,67,2,67,63,87,60,25,
HV,HV02887,32,82,58,0,49,37,86,34,15,76,67,98,6,41,32,65,99,81,66,60,3,2,42,62,
HV,HV02888,93,70,81,7,49,9,23,12,90,3,49,19,19,37,13,8,6,21,26,63,67,16,32,37,
HV,HV02889,52,13,63,35,55,92,70,52,27,76,19,2,13,56,31,78,40,18,61,21,30,21,86,20,
HV,HV02890,33,75,41,74,60,37,67,73,48,91,77,98,84,62,79,34,42,34,29,30,4,84,18,99,
HV,HV02891,62,54,73,42,18,2,57,85,83,26,7,44,78,70,58,45,33,28,94,46,88,12,82,50,
HV,HV02892,7,100,58,19,95,39,92,58,78,50,71,7,96,9,64,18,39,39,74,57,37,71,91,24,
HV,HV02893,56,59,99,52,6,16,11,12,92,80,16,35,24,27,35,85,46,100,96,31,16,7,41,53,
HV,HV02894,51,64,77,41,71,39,51,31,0,56,22,72,35,79,34,71,75,33,38,3,81,54,31,3,
HV,HV02895,72,27,35,65,19,83,31,83,44,88,79,77,9,17,50,94,64,59,10,47,93,6,73,68,
HV,HV02896,21,2,2,51,23,14,25,34,47,100,21,33,96,37,85,60,16,15,85,16,40,86,18,11,
HV,HV02897,85,33,8,11,41,38,87,69,66,0,75,53,25,36,61,71,69,25,59,75,80,89,10,47,
HV,HV02898,45,39,17,17,34,95,95,29,59,0,8,83,96,40,23,81,60,29,97,79,67,87,44,28,
HV,HV02899,92,24,22,75,80,14,62,86,32,82,95,45,27,70,86,9,21,74,70,23,91,57,2,45,
HV,HV02900,21,46,41,83,48,92,89,50,59,29,20,64,24,76,34,19,60,37,100,2,22,75,38,4,
HV,HV02901,84,69,63,1,25,75,75,42,33,35,53,0,20,27,70,47,44,50,84,50,43,67,26,62,
HV,HV02902,96,64,84,12,38,32,1,46,73,82,46,66,84,51,33,70,9,54,80,50,8,27,47,99,
HV,HV02903,61,88,1,28,59,29,47,100,25,12,9,38,55,1,27,92,44,97,99,15,83,93,49,28,
HV,HV02904,9,11,77,40,89,26,2,1,17,66,40,93,99,56,33,58,41,78,42,59,18,17,45,81,
HV,HV02905,6,14,40,61,22,70,29,91,100,18,98,10,12,13,93,31,91,50,81,22,94,97,78,5,
HV,HV02906,6,98,96,77,2,24,69,19,49,83,16,78,75,98,87,44,80,40,95,61,13,3,31,80,
HV,HV02907,12,93,5,24,44,3,80,38,68,39,42,6,6,97,0,64,43,7,52,5,75,9,31,42,
HV,HV02908,5,59,82,5,56,78,76,23,60,0,75,80,4,72,36,20,30,86,82,85,47,9,67,94,
HV,HV02909,59,84,96,29,76,90,59,15,5,60,69,25,62,96,34,34,26,9,25,76,23,27,2,23,
HV,HV02910,1,98,92,23,5,31,76,93,11,52,58,79,100,54,4,40,63,85,57,62,15,91,11,89,
HV,HV02911,7,79,59,12,62,8,33,100,83,27,42,72,25,40,53,76,90,81,43,99,46,100,32,77,
HV,HV02912,53,7,87,91,9,71,70,29,76,33,16,42,34,55,57,21,24,0,76,83,58,30,83,31,
HV,HV02913,40,78,70,27,19,76,16,50,51,80,67,8,87,7,43,44,71,14,95,50,80,65,29,94,
HV,HV02914,3,62,71,18,1,34,77,8,32,80,62,39,35,71,23,42,37,50,36,49,29,72,97,72,
HV,HV02915,69,38,44,81,0,60,78,17,49,83,91,25,49,30,85,35,82,85,2,13,68,60,4,91,
HV,HV02916,67,16,47,49,83,0,74,42,83,42,70,76,87,26,27,43,84,75,36,86,82,90,18,30,
HV,HV02917,27,73,69,48,36,97,18,58,36,80,24,89,68,43,33,99,30,8,76,45,22,19,38,65,
HV,HV02918,45,0,32,53,35,38,44,72,8,50,53,100,85,85,81,56,86,28,72,11,49,42,26,75,
HV,HV02919,5,84,74,52,62,51,67,15,100,100,45,31,100,10,64,59,22,8,22,26,66,5,54,91,
HV,HV02920,17,5,17,40,34,33,72,4,22,64,23,61,28,63,68,61,82,25,3,31,67,9,47,76,
HV,HV02921,58,55,97,58,6,40,75,9,72,90,89,54,47,9,80,15,69,17,42,37,14,1,60,6,
HV,HV02922,5,23,89,68,93,47,22,27,72,68,85,57,98,71,71,57,50,31,54,56,11,30,87,55,
HV,HV02923,18,21,9,84,97,97,21,31,91,27,62,28,36,42,13,11,84,81,60,96,95,3,76,42,
HV,HV02924,30,34,21,100,25,47,70,41,51,6,61,79,70,67,8,55,94,53,19,99,7,9,40,78,
HV,HV02925,38,47,48,89,83,93,79,70,28,12,100,19,98,89,1,77,11,94,71,46,95,30,16,10,
HV,HV02926,24,75,95,25,8,72,51,73,27,9,86,89,46,8,73,0,62,48,6,37,70,73,20,49,
HV,HV02927,13,76,99,36,29,18,24,52,85,3,29,5,65,35,88,9,82,27,34,11,69,22,91,91,
HV,HV02928,11,31,19,79,18,52,22,60,86,80,55,97,57,42,19,69,33,28,43,26,100,78,84,5,
HV,HV02929,68,54,32,79,90,85,49,64,25,68,78,57,49,62,89,99,41,91,46,84,54,90,73,19,
HV,HV02930,96,72,25,6,94,17,5,37,94,38,81,14,94,49,58,25,1,24,80,55,75,72,43,52,
HV,HV02931,95,72,95,81,26,70,75,57,20,60,72,34,39,0,94,67,90,71,31,4,84,72,69,97,
HV,HV02932,78,43,7,39,99,45,26,97,27,92,76,93,33,21,89,10,37,26,45,100,68,81,55,29,
HV,HV02933,70,51,99,33,84,80,74,52,22,17,35,53,87,60,85,80,0,14,39,98,66,85,99,74,
HV,HV02934,41,89,43,85,11,65,33,32,36,87,17,14,43,76,24,74,22,14,13,73,45,1,73,76,
HV,HV02935,47,92,82,60,0,44,55,38,65,2,17,78,92,100,62,68,71,3,98,55,68,92,65,13,
HV,HV02936,64,63,94,75,36,36,74,77,74,14,77,32,1,31,62,18,93,11,79,5,21,38,77,26,
HV,HV02937,38,24,25,45,55,11,4,65,36,68,23,80,4,25,37,26,13,28,38,16,0,4,53,38,
HV,HV02938,93,3,79,63,48,8,41,63,69,23,59,58,65,38,46,93,26,81,36,92,31,94,85,87,
HV,HV02939,6,16,33,4,8,36,22,74,96,45,50,75,95,52,77,35,35,36,86,81,93,94,19,65,
HV,HV02940,45,33,36,0,18,37,89,8,87,19,60,83,4,51,60,83,5,63,68,66,4,98,61,79,
HV,HV02941,60,91,15,6,63,15,83,96,38,46,42,58,90,94,20,1,53,21,11,56,93,4,34,15,
HV,HV02942,71,62,82,63,57,15,56,19,40,53,32,30,62,12,66,35,86,23,96,9,8,62,18,21,
HV,HV02943,69,65,70,33,72,4,25,1,85,83,100,33,53,52,94,54,82,58,96,82,43,46,47,10,
HV,HV02944,52,33,9,96,65,75,27,31,11,18,31,92,71,90,38,22,96,99,27,55,25,93,36,27,
HV,HV02945,25,14,16,67,88,74,50,87,86,70,22,69,47,19,82,74,67,74,21,22,5,94,19,19,
HV,HV02946,94,10,74,73,65,26,32,9,80,92,73,87,57,88,10,97,55,20,88,58,22,75,58,60,
HV,HV02947,35,46,24,63,74,25,61,13,50,38,99,33,4,29,50,12,99,45,100,97,67,65,26,84,
HV,HV02948,82,10,21,66,69,38,6,15,57,13,59,77,21,18,29,63,46,20,68,9,98,38,61,78,
HV,HV02949,39,2,35,87,96,51,6,59,28,50,39,62,31,17,40,91,91,67,24,41,0,76,94,6,
HV,HV02950,79,70,2,34,54,11,49,21,96,9,94,7,30,33,20,35,6,98,27,98,98,57,23,73,
HV,HV02951,85,98,38,32,45,11,47,28,6,65,85,61,29,16,94,47,10,62,76,98,23,71,25,82,
HV,HV02952,19,71,81,29,59,86,67,62,4,47,29,58,77,21,72,55,10,87,65,87,17,24,37,18,
HV,HV02953,5,88,4,76,50,61,72,54,81,8,27,32,86,94,88,0,40,44,3,54,32,57,46,44,
HV,HV02954,22,46,95,62,80,56,42,39,33,23,18,36,56,0,40,46,77,66,13,72,11,69,77,86,
HV,HV02955,61,85,78,41,39,81,8,54,0,47,70,93,4,32,54,37,84,5,61,14,90,27,53,12,
HV,HV02956,85,28,35,94,3,44,15,36,7,83,23,80,4,91,0,88,99,11,61,67,86,66,31,83,
HV,HV02957,20,24,43,52,24,31,2,98,52,37,88,28,4,96,25,14,44,40,72,36,87,25,8,33,
HV,HV02958,98,40,44,10,98,47,38,15,18,50,69,6,64,44,53,29,50,15,19,36,98,39,12,25,
HV,HV02959,55,0,74,55,94,41,45,48,79,72,40,67,1,14,82,47,88,78,14,53,60,95,44,48,
HV,HV02960,80,66,52,60,47,76,58,27,32,73,46,41,22,85,15,85,24,55,18,38,50,85,58,15,
HV,HV02961,39,20,87,85,67,83,83,55,33,71,100,83,53,73,61,47,47,25,12,73,44,37,33,84,
HV,HV02962,45,2,37,21,97,51,94,93,44,48,87,87,32,43,39,72,74,94,31,24,66,26,75,16,
HV,HV02963,85,92,86,85,39,44,27,31,27,53,40,46,35,99,74,12,62,76,15,43,35,60,55,8,
HV,HV02964,16,40,59,39,50,68,19,41,85,24,93,93,71,52,19,42,3,22,54,36,77,39,28,25,
HV,HV02965,99,79,82,44,44,17,35,89,46,64,41,10,44,37,26,9,64,3,93,49,92,19,15,21,
HV,HV02966,37,1,33,71,34,77,92,32,79,86,79,78,89,0,51,30,31,7,9,95,48,93,11,99,
HV,HV02967,51,60,30,10,80,36,71,55,88,41,97,96,5,58,10,30,35,50,87,63,84,78,32,50,
HV,HV02968,72,97,93,92,2,79,88,51,80,11,69,53,87,34,27,79,13,26,53,65,61,77,44,11,
HV,HV02969,64,89,1,13,9,78,29,96,51,48,5,42,62,50,88,50,4,10,94,9,33,73,3,16,
LOG,LOG02970,41,56,76,22,64,2,61,41,19,2,7,25,74,45,50,61,61,83,53,52,42,6,26,52,
LOG,LOG02971,80,71,33,63,64,73,20,49,60,62,36,11,66,49,98,65,93,75,33,11,58,0,67,29,
LOG,LOG02972,88,78,63,56,86,91,50,89,5,72,72,4,49,62,82,38,64,73,34,59,21,25,97,27,
LOG,LOG02973,70,10,98,35,31,86,19,80,14,51,4,87,51,53,69,24,85,96,97,67,5,55,22,93,
LOG,LOG02974,70,75,5,80,64,100,76,80,35,23,34,12,29,34,4,29,61,82,72,48,23,11,72,93,
LOG,LOG02975,17,2,38,88,37,6,34,60,36,5,44,65,24,54,87,76,50,19,4,25,67,59,59,54,
LOG,LOG02976,72,14,93,47,64,42,56,52,59,2,45,79,80,55,91,32,92,54,19,80,10,25,44,23,
LOG,LOG02977,77,54,69,42,91,23,99,35,89,74,81,55,33,4,25,47,56,14,90,17,38,27,88,22,
LOG,LOG02978,49,98,8,82,22,46,94,32,38,81,27,81,67,58,15,60,93,88,16,14,83,79,50,73,
LOG,LOG02979,69,85,47,82,15,13,45,81,28,14,8,72,93,21,0,94,60,34,65,84,14,41,85,14,
LOG,LOG02980,100,3,31,26,74,1,5,39,23,37,51,64,60,23,8,52,13,93,21,72,64,21,12,45,
LOG,LOG02981,68,47,13,56,24,95,52,10,63,51,19,55,86,17,54,85,100,81,67,73,93,84,40,41,
LOG,LOG02982,20,37,77,77,41,86,6,76,97,39,73,63,62,32,48,60,12,34,65,5,40,68,77,3,
LOG,LOG02983,63,60,52,42,34,32,61,25,91,38,99,57,8,28,77,33,65,61,82,39,15,11,63,52,
LOG,LOG02984,17,6,2,81,18,95,25,30,47,67,40,36,70,38,62,1,18,29,59,77,98,66,2,77,
LOG,LOG02985,38,86,11,61,67,87,54,57,11,94,100,79,69,64,47,81,17,0,12,10,2,88,29,84,
LOG,LOG02986,17,71,34,17,49,16,13,39,65,6,80,52,14,1,71,2,45,58,69,73,87,14,88,2,
LOG,LOG02987,99,72,42,33,48,27,14,0,80,99,70,13,98,87,47,85,38,86,35,85,37,0,16,85,
